,Substrate,Phosphosite,Control_mean,Inhibitor_mean,Fold_change,p_value,ctrlCV,treatCV,Kinase
10616,RB1,S249,1887096821.0,2084538924.0,1.104627437,0.641286813,0.203068878,0.279519358,P38A
10616,RB1,S249,1887096821.0,2084538924.0,1.104627437,0.641286813,0.203068878,0.279519358,CDK2
10618,RB1,S608,4883967.966,0.0,0.0,0.355917684,1.732050808,0.0,CDK2
10618,RB1,S608,4883967.966,0.0,0.0,0.355917684,1.732050808,0.0,CDK4
10619,RB1,S612,2130404311.0,1531210420.0,0.718741702,0.274890804,0.135190847,0.531924005,Chk1
10619,RB1,S612,2130404311.0,1531210420.0,0.718741702,0.274890804,0.135190847,0.531924005,Chk2
10619,RB1,S612,2130404311.0,1531210420.0,0.718741702,0.274890804,0.135190847,0.531924005,CDK2
10619,RB1,S612,2130404311.0,1531210420.0,0.718741702,0.274890804,0.135190847,0.531924005,CDK4
10619,RB1,S612,2130404311.0,1531210420.0,0.718741702,0.274890804,0.135190847,0.531924005,CDK6
10620,RB1,S788,2185126302.0,2098173267.0,0.960206861,0.777686558,0.153972999,0.18263461399999997,CDK4
10620,RB1,S788,2185126302.0,2098173267.0,0.960206861,0.777686558,0.153972999,0.18263461399999997,CDK6
10621,RB1,S795,771595092.6,951955559.2,1.233750147,0.46819774200000003,0.473440766,0.17998877600000002,CDK4
10621,RB1,S795,771595092.6,951955559.2,1.233750147,0.46819774200000003,0.473440766,0.17998877600000002,CDK5
10621,RB1,S795,771595092.6,951955559.2,1.233750147,0.46819774200000003,0.473440766,0.17998877600000002,CDK9
10621,RB1,S795,771595092.6,951955559.2,1.233750147,0.46819774200000003,0.473440766,0.17998877600000002,CDK6
10622,RB1,S807,9648256342.0,13960141055.0,1.4469081830000001,0.09982443199999999,0.28660668899999997,0.19094837399999998,CDK3
10622,RB1,S807,9648256342.0,13960141055.0,1.4469081830000001,0.09982443199999999,0.28660668899999997,0.19094837399999998,CDK1
10622,RB1,S807,9648256342.0,13960141055.0,1.4469081830000001,0.09982443199999999,0.28660668899999997,0.19094837399999998,CDK2
10622,RB1,S807,9648256342.0,13960141055.0,1.4469081830000001,0.09982443199999999,0.28660668899999997,0.19094837399999998,CDK4
10622,RB1,S807,9648256342.0,13960141055.0,1.4469081830000001,0.09982443199999999,0.28660668899999997,0.19094837399999998,CDK5
10622,RB1,S807,9648256342.0,13960141055.0,1.4469081830000001,0.09982443199999999,0.28660668899999997,0.19094837399999998,CDK9
10622,RB1,S807,9648256342.0,13960141055.0,1.4469081830000001,0.09982443199999999,0.28660668899999997,0.19094837399999998,CDK6
10623,RB1,S811,7958311920.0,12382576036.0,1.5559299709999999,0.069280853,0.297305638,0.20495338899999999,CDK3
10623,RB1,S811,7958311920.0,12382576036.0,1.5559299709999999,0.069280853,0.297305638,0.20495338899999999,CDK1
10623,RB1,S811,7958311920.0,12382576036.0,1.5559299709999999,0.069280853,0.297305638,0.20495338899999999,CDK2
10623,RB1,S811,7958311920.0,12382576036.0,1.5559299709999999,0.069280853,0.297305638,0.20495338899999999,CDK4
10623,RB1,S811,7958311920.0,12382576036.0,1.5559299709999999,0.069280853,0.297305638,0.20495338899999999,CDK5
10623,RB1,S811,7958311920.0,12382576036.0,1.5559299709999999,0.069280853,0.297305638,0.20495338899999999,CDK9
10623,RB1,S811,7958311920.0,12382576036.0,1.5559299709999999,0.069280853,0.297305638,0.20495338899999999,CDK6
10626,RB1,T373,2617759692.0,2544251295.0,0.9719193490000001,0.889628423,0.29625443,0.162986955,CDK1
10626,RB1,T373,2617759692.0,2544251295.0,0.9719193490000001,0.889628423,0.29625443,0.162986955,CDK2
10626,RB1,T373,2617759692.0,2544251295.0,0.9719193490000001,0.889628423,0.29625443,0.162986955,CDK4
10628,RB1,T821,897089902.6,560865430.0,0.625205376,0.000130336,0.04310819,0.09801066300000001,CDK2
10628,RB1,T821,897089902.6,560865430.0,0.625205376,0.000130336,0.04310819,0.09801066300000001,CDK6
10629,RB1,T826,4120904437.0,4509904774.0,1.094396835,0.77639428,0.155642688,0.482290351,CDK2
10629,RB1,T826,4120904437.0,4509904774.0,1.094396835,0.77639428,0.155642688,0.482290351,CDK4
10629,RB1,T826,4120904437.0,4509904774.0,1.094396835,0.77639428,0.155642688,0.482290351,CDK6
10666,RBL1,S640,2180260586.0,2045687878.0,0.938276778,0.644343267,0.12454612699999999,0.193368807,CDK2
10666,RBL1,S640,2180260586.0,2045687878.0,0.938276778,0.644343267,0.12454612699999999,0.193368807,CDK4
10667,RBL1,S650,633170437.7,898332022.2,1.4187838990000001,0.090866881,0.23620410000000003,0.191918006,CDK2
10675,RBL2,S1068,516797921.7,590679883.0,1.142961026,0.42745356100000004,0.19451735,0.189354338,CDK2
10676,RBL2,S1080,70409192.21,38977840.02,0.553590217,0.381768259,0.604040085,1.000036046,CDK2
10677,RBL2,S1112,909924919.4,907320624.9,0.9971379020000001,0.986176886,0.06868612,0.266527289,CDK2
10678,RBL2,S413,628351549.5,799373948.0,1.272176298,0.31844002,0.41210503,0.105412101,CDK2
10679,RBL2,S639,10350963404.0,12243120911.0,1.182800135,0.228696525,0.042436531,0.196486052,CDK2
10680,RBL2,S662,4899659230.0,3800105950.0,0.775585765,0.0062829259999999994,0.059917472,0.09432454,CDK2
10681,RBL2,T417,513593578.9,684373149.7,1.332518898,0.252064373,0.44757106,0.059410621,CDK2
10703,RBM14,S627,3161652862.0,6794402222.0,2.149003233,0.009630075,0.476756322,0.110075785,Chk1
10706,RBM14,T629,16873376.92,104719193.8,6.2061787829999995,0.2571598,1.732050808,1.126447932,Chk1
10770,RBM39,Y95,21421585270.0,26508032855.0,1.237444966,0.0035368970000000002,0.041935596,0.06308644,Abl
10779,RBM7,S108,12042335.3,11113604.22,0.9228778259999999,0.9527853470000001,1.45876614,1.732050808,MAPKAPK2
10789,RBMX,S326,11069438.85,23814143.62,2.151341539,0.32947203,1.571739913,0.478910396,AurB
10809,RCAN1,S163,8232032.217,0.0,0.0,0.355917684,1.732050808,0.0,GSK3B
10809,RCAN1,S163,8232032.217,0.0,0.0,0.355917684,1.732050808,0.0,MEKK3
10810,RCAN1,S167,8232032.217,0.0,0.0,0.355917684,1.732050808,0.0,DYRK1A
10810,RCAN1,S167,8232032.217,0.0,0.0,0.355917684,1.732050808,0.0,MEKK3
10815,RCC1,S11,75277438531.0,75525958573.0,1.003301388,0.963607524,0.11012925800000001,0.048055775,CDK1
10881,RET,S696,246478885.8,99747698.48,0.40469064200000004,0.081334383,0.48634751200000004,0.196408782,PKACA
10892,RFC1,T506,257197.687,0.0,0.0,0.355917684,1.732050808,0.0,CDK1
10929,RGPD8,S1275,1321493946.0,927912989.2,0.702169686,0.195535641,0.212388367,0.403687542,CDK1
10979,RIF1,S2205,4865591.422,49710223.95,10.21668686,0.003707995,1.732050808,0.294697552,Chk1
10979,RIF1,S2205,4865591.422,49710223.95,10.21668686,0.003707995,1.732050808,0.294697552,AurB
11010,RIPK2,S178,502456576.5,971594221.5,1.933687938,0.05681391400000001,0.365677253,0.300920381,RIPK2
11099,RPL12,S38,22169168138.0,21966735028.0,0.99086871,0.9373531190000001,0.115684165,0.15590769599999998,CDK2
11102,RPL13,S106,23335348.44,20603671.65,0.882938247,0.888032258,1.022219526,1.050589566,Akt1
11121,RPL21,S104,136933679.7,30656049.0,0.223875157,0.074939365,0.617307472,0.43038108700000005,AurB
11250,RPS27L,S27,696822325.9,1710923045.0,2.455321797,0.009873399,0.506641504,0.18346022399999998,CDK2
11254,RPS3,T221,6727265138.0,7214326893.0,1.072401153,0.528751059,0.114551105,0.138561134,PKCD
11254,RPS3,T221,6727265138.0,7214326893.0,1.072401153,0.528751059,0.114551105,0.138561134,CDK1
11267,RPS6,S235,12118446216.0,1779284572.0,0.146824481,8.64e-07,0.065747877,0.198433489,PKCD
11267,RPS6,S235,12118446216.0,1779284572.0,0.146824481,8.64e-07,0.065747877,0.198433489,p90RSK
11267,RPS6,S235,12118446216.0,1779284572.0,0.146824481,8.64e-07,0.065747877,0.198433489,mTOR
11267,RPS6,S235,12118446216.0,1779284572.0,0.146824481,8.64e-07,0.065747877,0.198433489,p70S6K
11267,RPS6,S235,12118446216.0,1779284572.0,0.146824481,8.64e-07,0.065747877,0.198433489,RSK2
11268,RPS6,S236,12324770592.0,1944611909.0,0.157780779,7.43e-07,0.061562013,0.200451126,PKCD
11268,RPS6,S236,12324770592.0,1944611909.0,0.157780779,7.43e-07,0.061562013,0.200451126,p90RSK
11268,RPS6,S236,12324770592.0,1944611909.0,0.157780779,7.43e-07,0.061562013,0.200451126,mTOR
11268,RPS6,S236,12324770592.0,1944611909.0,0.157780779,7.43e-07,0.061562013,0.200451126,p70S6K
11268,RPS6,S236,12324770592.0,1944611909.0,0.157780779,7.43e-07,0.061562013,0.200451126,Akt1
11268,RPS6,S236,12324770592.0,1944611909.0,0.157780779,7.43e-07,0.061562013,0.200451126,RSK2
11269,RPS6,S240,188550929.9,104412655.2,0.553763672,0.32107408600000004,0.702385045,0.239091312,p70S6K
11274,RPS6KA1,S380,2984831.672,0.0,0.0,0.355917684,1.732050808,0.0,Cot
11289,RPS6KB1,S447,25147822746.0,31495800857.0,1.2524265490000002,0.145756467,0.030081497999999998,0.207528568,TBK1
11289,RPS6KB1,S447,25147822746.0,31495800857.0,1.2524265490000002,0.145756467,0.030081497999999998,0.207528568,CDK1
11289,RPS6KB1,S447,25147822746.0,31495800857.0,1.2524265490000002,0.145756467,0.030081497999999998,0.207528568,ERK2
11292,RPS6KB1,T444,115890050.3,37622752.37,0.324641781,0.112183355,0.599137621,0.5880048929999999,TBK1
11292,RPS6KB1,T444,115890050.3,37622752.37,0.324641781,0.112183355,0.599137621,0.5880048929999999,ERK2
11311,RPTOR,S859,773121744.0,626148795.6,0.80989676,0.419050834,0.264311485,0.33641380600000004,ULK1
11311,RPTOR,S859,773121744.0,626148795.6,0.80989676,0.419050834,0.264311485,0.33641380600000004,GSK3B
11311,RPTOR,S859,773121744.0,626148795.6,0.80989676,0.419050834,0.264311485,0.33641380600000004,mTOR
11312,RPTOR,S863,773121744.0,626148795.6,0.80989676,0.419050834,0.264311485,0.33641380600000004,P38B
11312,RPTOR,S863,773121744.0,626148795.6,0.80989676,0.419050834,0.264311485,0.33641380600000004,ERK1
11312,RPTOR,S863,773121744.0,626148795.6,0.80989676,0.419050834,0.264311485,0.33641380600000004,GSK3B
11312,RPTOR,S863,773121744.0,626148795.6,0.80989676,0.419050834,0.264311485,0.33641380600000004,NLK
11312,RPTOR,S863,773121744.0,626148795.6,0.80989676,0.419050834,0.264311485,0.33641380600000004,ERK2
11312,RPTOR,S863,773121744.0,626148795.6,0.80989676,0.419050834,0.264311485,0.33641380600000004,mTOR
11312,RPTOR,S863,773121744.0,626148795.6,0.80989676,0.419050834,0.264311485,0.33641380600000004,JNK1
11313,RPTOR,S877,816191.8139,2073833.471,2.540865316,0.593000389,1.732050808,1.732050808,GSK3B
11318,RRAS2,S186,10684376252.0,10773503071.0,1.00834179,0.967027862,0.28250713,0.17911592899999998,ERK1
11318,RRAS2,S186,10684376252.0,10773503071.0,1.00834179,0.967027862,0.28250713,0.17911592899999998,ERK2
11336,RRM2,S20,2106471814.0,4267545003.0,2.025920772,0.010252438000000001,0.251886483,0.202860386,CDK1
11336,RRM2,S20,2106471814.0,4267545003.0,2.025920772,0.010252438000000001,0.251886483,0.202860386,CDK2
11337,RRM2,T33,3319509758.0,5415150134.0,1.6313102019999999,0.002801471,0.049584935999999996,0.134312187,CDK1
11337,RRM2,T33,3319509758.0,5415150134.0,1.6313102019999999,0.002801471,0.049584935999999996,0.134312187,CDK2
11338,RRN3,S170,488732830.4,621347878.4,1.271344669,0.567834759,0.54768177,0.434467647,CK2A1
11339,RRN3,S172,488732830.4,621347878.4,1.271344669,0.567834759,0.54768177,0.434467647,CK2A1
11340,RRN3,S44,730895272.1,571677283.5,0.782160325,0.793916101,1.017489851,1.194674886,CDK2
11429,RUNX2,S28,939105110.4,998474696.6,1.06321932,0.35932543,0.010890256000000001,0.10327094199999999,ERK1
11429,RUNX2,S28,939105110.4,998474696.6,1.06321932,0.35932543,0.010890256000000001,0.10327094199999999,Akt1
11435,RUNX3,T14,122739055.0,130823024.7,1.06586306,0.876371424,0.40028924899999996,0.541894321,AurA
11435,RUNX3,T14,122739055.0,130823024.7,1.06586306,0.876371424,0.40028924899999996,0.541894321,AurB
11534,SAMHD1,T592,1773242348.0,1667611900.0,0.940430902,0.622976839,0.10432393,0.18041031300000002,CDK1
11534,SAMHD1,T592,1773242348.0,1667611900.0,0.940430902,0.622976839,0.10432393,0.18041031300000002,CDK2
11626,SCML2,S511,180044976.2,188745376.9,1.048323485,0.90594636,0.297780996,0.5822883529999999,CDK1
11626,SCML2,S511,180044976.2,188745376.9,1.048323485,0.90594636,0.297780996,0.5822883529999999,CDK2
11627,SCML2,S590,894277598.6,974314321.8,1.089498745,0.41718309200000003,0.139930147,0.10090922199999999,CDK1
11627,SCML2,S590,894277598.6,974314321.8,1.089498745,0.41718309200000003,0.139930147,0.10090922199999999,CDK2
11641,SCRIB,S1378,1724908188.0,859375012.0,0.49821493,0.30009237699999997,0.7576673429999999,0.232518155,ROCK1
11646,SCRIB,S1508,5295875983.0,4122151640.0,0.778370123,0.07415450900000001,0.049680128,0.21930382399999998,ROCK1
11727,SENP3,S26,670294295.9,586818294.2,0.875463655,0.5399935889999999,0.22868466,0.274987475,mTOR
11739,SEPT2,S218,82719186160.0,59719735616.0,0.721957485,0.044187425,0.137304012,0.18137410399999998,CK2A1
11744,SEPT7,T228,115390550.9,119347766.6,1.034294105,0.880567462,0.36786426899999997,0.08773358199999999,Chk1
11786,SETDB1,S1066,6720298748.0,5424044027.0,0.807113527,0.10290579,0.028047727999999997,0.212483361,CDK2
11798,SF1,S80,92733132702.0,84201369639.0,0.907996605,0.370586772,0.158374908,0.049709468,KIS
11799,SF1,S82,92733132702.0,84201369639.0,0.907996605,0.370586772,0.158374908,0.049709468,KIS
11810,SF3B1,T142,3153927053.0,3267033373.0,1.03586206,0.771685703,0.036386344,0.194363287,CDK2
11812,SF3B1,T211,3568304986.0,3499204501.0,0.980634927,0.8099220079999999,0.066511493,0.11796508300000001,CDK2
11815,SF3B1,T244,2895321408.0,3289516561.0,1.136149013,0.329659731,0.159441468,0.136379624,CDK2
11819,SF3B1,T273,77519520.84,60310077.29,0.777998582,0.650326369,0.799842426,0.13127468,DYRK1A
11822,SF3B1,T313,2451058676.0,2781124029.0,1.134662363,0.541384239,0.270312905,0.20997080899999998,CDK2
11824,SF3B1,T426,1198718649.0,1100789090.0,0.9183048,0.33015902399999997,0.094419615,0.10286157800000001,CDK2
11846,SFPQ,S283,117591.1133,0.0,0.0,0.355917684,1.732050808,0.0,Mnk2
11846,SFPQ,S283,117591.1133,0.0,0.0,0.355917684,1.732050808,0.0,Mnk1
11848,SFPQ,T687,2336897909.0,2657074184.0,1.137009098,0.271336901,0.078954841,0.15769898300000001,GSK3B
11935,SHC1,S139,1039582052.0,824471329.0,0.7930796109999999,0.290494968,0.28818226399999997,0.141390582,PKCB
11987,SIK2,S358,3575548.26,29509514.28,8.253143891,0.081281737,1.732050808,0.6964052159999999,PKACA
11987,SIK2,S358,3575548.26,29509514.28,8.253143891,0.081281737,1.732050808,0.6964052159999999,QIK
12053,SIRT1,S27,792491683.7,1002635892.0,1.265168976,0.067770799,0.136832649,0.12220182800000001,HIPK2
12053,SIRT1,S27,792491683.7,1002635892.0,1.265168976,0.067770799,0.136832649,0.12220182800000001,CAMKK2
12053,SIRT1,S27,792491683.7,1002635892.0,1.265168976,0.067770799,0.136832649,0.12220182800000001,JNK1
12054,SIRT1,S47,1236075904.0,1459799629.0,1.180995135,0.468322222,0.237457952,0.277833769,CAMKK2
12054,SIRT1,S47,1236075904.0,1459799629.0,1.180995135,0.468322222,0.237457952,0.277833769,JNK1
12055,SIRT1,S540,7385299.305,4502377.258,0.609640459,0.750243497,1.732050808,1.732050808,CDK1
12059,SIRT6,S338,5574264449.0,3202966632.0,0.574598974,0.053088711,0.080747579,0.514829929,Akt1
12080,SLAIN2,S48,3394006543.0,2780758715.0,0.819314483,0.026246317999999998,0.08910792099999999,0.071784541,CDK2
12168,SLC9A1,S693,2658739403.0,2415430249.0,0.908487024,0.337786931,0.12278167599999999,0.098986274,ERK2
12169,SLC9A1,S703,684511697.4,929232824.3,1.357511972,0.153637734,0.16338766300000002,0.252116678,p90RSK
12169,SLC9A1,S703,684511697.4,929232824.3,1.357511972,0.153637734,0.16338766300000002,0.252116678,Akt1
12170,SLC9A1,S785,1548742641.0,1532406150.0,0.989451772,0.9534761629999999,0.267647884,0.13781967,ERK2
12171,SLC9A3,S663,169170632.6,266910216.7,1.577757396,0.34114061100000004,0.66672209,0.444890565,RSK2
12174,SLC9A3R1,S280,56244097275.0,54759184121.0,0.973598773,0.6037389879999999,0.038335051,0.076203355,CDK1
12176,SLC9A3R2,S303,1235914323.0,2013035218.0,1.628782175,0.026485601,0.236060477,0.176861748,ARAF
12308,SNAPIN,S133,8334007626.0,8530823822.0,1.023616033,0.647298707,0.013656363999999999,0.081933077,CDK2
12327,SNRNP70,S226,36340936700.0,35603250402.0,0.979700955,0.86397996,0.111630299,0.165235825,CDK2
12370,SNX17,S437,1483366.084,0.0,0.0,0.355917684,1.732050808,0.0,AMPKA1
12429,SP1,S59,249600801.8,337539500.7,1.3523173730000002,0.289703996,0.416724806,0.236814716,ERK1
12429,SP1,S59,249600801.8,337539500.7,1.3523173730000002,0.289703996,0.416724806,0.236814716,PKCI
12429,SP1,S59,249600801.8,337539500.7,1.3523173730000002,0.289703996,0.416724806,0.236814716,ERK2
12438,SP3,S73,630071549.0,762067069.5,1.209492907,0.521133608,0.12146580800000001,0.428778363,ERK1
12438,SP3,S73,630071549.0,762067069.5,1.209492907,0.521133608,0.12146580800000001,0.428778363,ERK2
12489,SPHK2,S387,80722512.27,104029525.8,1.2887300320000001,0.65640875,0.666426949,0.6485233029999999,ERK1
12489,SPHK2,S387,80722512.27,104029525.8,1.2887300320000001,0.65640875,0.666426949,0.6485233029999999,ERK2
12508,SPN,S351,5018951.452,0.0,0.0,0.181939022,1.147523742,0.0,PKCA
12570,SRC,S17,8021308910.0,11440921401.0,1.42631602,0.024449828,0.076883607,0.16478957,PKACA
12571,SRC,S75,80652576.59,50902134.17,0.631128432,0.701361986,1.482427529,0.901638369,CDK5
12604,SRPK1,S309,859517363.1,814084164.0,0.947141034,0.777230557,0.23696005899999997,0.209944591,SRPK1
12606,SRPK1,S51,527477098.4,464846630.7,0.881264101,0.35683598899999996,0.12277657300000001,0.18781459399999997,CK2A1
12606,SRPK1,S51,527477098.4,464846630.7,0.881264101,0.35683598899999996,0.12277657300000001,0.18781459399999997,CK2A2
12664,SRRM1,T572,17446399943.0,17606453679.0,1.009174027,0.9547162220000001,0.198482627,0.179054875,mTOR
12665,SRRM1,T574,17446399943.0,17606453679.0,1.009174027,0.9547162220000001,0.198482627,0.179054875,mTOR
12698,SRRM2,S1318,153263602.1,319341099.6,2.0836069040000003,0.022814051000000002,0.605043191,0.059146105,mTOR
12700,SRRM2,S1326,132630.0887,32501694.66,245.05521319999997,0.027229644,1.3002697840000002,0.594194282,mTOR
12701,SRRM2,S1329,153396232.2,351842794.2,2.293686026,0.013470656000000001,0.6036702860000001,0.102274381,mTOR
12715,SRRM2,S1497,379099037.2,437311568.5,1.1535549440000001,0.449194815,0.319539193,0.06644563099999999,Chk1
12716,SRRM2,S1499,523988367.8,538507244.8,1.027708396,0.886717118,0.306811983,0.09795018800000001,Chk1
12798,SRRM2,T1413,6623325028.0,7762769185.0,1.1720350659999998,0.10995008099999999,0.066873897,0.123021664,CDK1
12824,SRRM2,T866,13889594951.0,13626936776.0,0.981089573,0.755082296,0.056675185,0.084342432,CDK1
12841,SRSF1,S205,3290467124.0,3711303672.0,1.127895685,0.493950325,0.239002479,0.166890583,SRPK1
12870,SRSF3,S138,1299602600.0,1301877525.0,1.001750477,0.9954596490000001,0.323762066,0.394852505,Akt1
12871,SRSF3,S140,1299602600.0,1301877525.0,1.001750477,0.9954596490000001,0.323762066,0.394852505,Akt1
12905,SRSF9,S216,14245137880.0,22833059639.0,1.602866875,0.252902635,0.5629415729999999,0.376847841,CDK2
12909,SSB,S366,64348977375.0,59124193580.0,0.918805488,0.40209059,0.137250228,0.080727034,CK2A1
12928,SSH3,S37,3172724357.0,5055733527.0,1.593499138,0.000579938,0.104435858,0.07244062700000001,AurB
12934,SSR1,S268,578858472.0,317575977.6,0.548624565,0.250065277,0.25817359,1.015560498,CDK1
12960,STAT3,S727,720742549.7,715378919.1,0.992558188,0.935501978,0.112087336,0.10457094800000001,PKCD
12960,STAT3,S727,720742549.7,715378919.1,0.992558188,0.935501978,0.112087336,0.10457094800000001,IRAK1
12960,STAT3,S727,720742549.7,715378919.1,0.992558188,0.935501978,0.112087336,0.10457094800000001,JNK2 iso2
12960,STAT3,S727,720742549.7,715378919.1,0.992558188,0.935501978,0.112087336,0.10457094800000001,P38A
12960,STAT3,S727,720742549.7,715378919.1,0.992558188,0.935501978,0.112087336,0.10457094800000001,CDK5
12960,STAT3,S727,720742549.7,715378919.1,0.992558188,0.935501978,0.112087336,0.10457094800000001,NEK6
12960,STAT3,S727,720742549.7,715378919.1,0.992558188,0.935501978,0.112087336,0.10457094800000001,PKCE
12960,STAT3,S727,720742549.7,715378919.1,0.992558188,0.935501978,0.112087336,0.10457094800000001,JNK1
12960,STAT3,S727,720742549.7,715378919.1,0.992558188,0.935501978,0.112087336,0.10457094800000001,RSK2
12962,STAT5A,S780,72909340.04,146685496.6,2.011888964,0.002977886,0.262838597,0.125570676,ERK1
12962,STAT5A,S780,72909340.04,146685496.6,2.011888964,0.002977886,0.262838597,0.125570676,ERK2
12977,STIM1,S575,655129763.4,837287302.1,1.278048028,0.556504276,0.643839055,0.33559453200000006,ERK2
13009,STK3,S385,835960537.6,1208318898.0,1.4454257640000001,0.098905713,0.064115495,0.26994253100000004,CDK1
13015,STK39,S371,31859689.58,8837005.285,0.277372611,0.052659557,0.372666819,1.305427605,WNK2
13015,STK39,S371,31859689.58,8837005.285,0.277372611,0.052659557,0.372666819,1.305427605,WNK1
13022,STMN1,S16,2943186942.0,4580072309.0,1.556160855,0.054608402,0.031507762,0.259069816,CAMK2A
13022,STMN1,S16,2943186942.0,4580072309.0,1.556160855,0.054608402,0.031507762,0.259069816,CAMK4
13022,STMN1,S16,2943186942.0,4580072309.0,1.556160855,0.054608402,0.031507762,0.259069816,PKACA
13022,STMN1,S16,2943186942.0,4580072309.0,1.556160855,0.054608402,0.031507762,0.259069816,CAMK2B
13022,STMN1,S16,2943186942.0,4580072309.0,1.556160855,0.054608402,0.031507762,0.259069816,PAK1
13022,STMN1,S16,2943186942.0,4580072309.0,1.556160855,0.054608402,0.031507762,0.259069816,RSK2
13023,STMN1,S25,2943186942.0,4580072309.0,1.556160855,0.054608402,0.031507762,0.259069816,ERK1
13023,STMN1,S25,2943186942.0,4580072309.0,1.556160855,0.054608402,0.031507762,0.259069816,CDK1
13023,STMN1,S25,2943186942.0,4580072309.0,1.556160855,0.054608402,0.031507762,0.259069816,CDK2
13023,STMN1,S25,2943186942.0,4580072309.0,1.556160855,0.054608402,0.031507762,0.259069816,P38D
13023,STMN1,S25,2943186942.0,4580072309.0,1.556160855,0.054608402,0.031507762,0.259069816,PKCB
13024,STMN1,S38,52442921637.0,66922750914.0,1.276106457,0.007332836,0.103142872,0.048577540999999995,ERK1
13024,STMN1,S38,52442921637.0,66922750914.0,1.276106457,0.007332836,0.103142872,0.048577540999999995,CDK1
13024,STMN1,S38,52442921637.0,66922750914.0,1.276106457,0.007332836,0.103142872,0.048577540999999995,KIS
13024,STMN1,S38,52442921637.0,66922750914.0,1.276106457,0.007332836,0.103142872,0.048577540999999995,CDK2
13024,STMN1,S38,52442921637.0,66922750914.0,1.276106457,0.007332836,0.103142872,0.048577540999999995,PAK1
13024,STMN1,S38,52442921637.0,66922750914.0,1.276106457,0.007332836,0.103142872,0.048577540999999995,P38D
13024,STMN1,S38,52442921637.0,66922750914.0,1.276106457,0.007332836,0.103142872,0.048577540999999995,PKCB
13026,STMN1,S63,2923234225.0,3232410698.0,1.1057652070000001,0.642990144,0.307758947,0.194608444,PKACA
13094,SUPT5H,S666,596813850.1,517498169.9,0.867101475,0.47193218200000003,0.137464334,0.307447345,CDK1
13094,SUPT5H,S666,596813850.1,517498169.9,0.867101475,0.47193218200000003,0.137464334,0.307447345,CDK2
13094,SUPT5H,S666,596813850.1,517498169.9,0.867101475,0.47193218200000003,0.137464334,0.307447345,CDK9
13097,SUPT5H,T799,1432205901.0,1488196419.0,1.039093902,0.9547469909999999,0.981226901,0.567145451,CDK9
13098,SUPT5H,T806,1432205901.0,1488196419.0,1.039093902,0.9547469909999999,0.981226901,0.567145451,CDK9
13109,SUZ12,S546,116661732.4,263769539.7,2.260977394,0.123746916,0.356936541,0.516223976,PLK1
13130,SYMPK,T1257,880940298.0,777140055.7,0.882171082,0.48205315,0.20861814899999997,0.19854735899999998,ERK1
13204,TAF7,S264,76997307.07,183187576.5,2.3791426419999997,0.119919231,0.757674352,0.453391606,TAF1
13210,TAGLN2,S163,5113065385.0,7015008729.0,1.3719771219999999,0.083517988,0.051007755999999994,0.223439893,PKACA
13210,TAGLN2,S163,5113065385.0,7015008729.0,1.3719771219999999,0.083517988,0.051007755999999994,0.223439893,CDK14
13235,TARDBP,S292,397595177.1,312851921.6,0.786860454,0.606839854,0.672360143,0.130406057,CK1D
13235,TARDBP,S292,397595177.1,312851921.6,0.786860454,0.606839854,0.672360143,0.130406057,CK1A
13244,TBC1D1,S237,4726875466.0,4974395196.0,1.052364343,0.749470952,0.19429719399999998,0.179844439,AMPKA1
13279,TBC1D4,S318,66223574675.0,56445704156.0,0.852350608,0.62245063,0.067537837,0.572838263,SGK1
13279,TBC1D4,S318,66223574675.0,56445704156.0,0.852350608,0.62245063,0.067537837,0.572838263,p90RSK
13279,TBC1D4,S318,66223574675.0,56445704156.0,0.852350608,0.62245063,0.067537837,0.572838263,Akt1
13280,TBC1D4,S341,50750158.4,15934200.76,0.313973419,0.098915494,0.44088445,1.3381885279999999,SGK1
13280,TBC1D4,S341,50750158.4,15934200.76,0.313973419,0.098915494,0.44088445,1.3381885279999999,p90RSK
13280,TBC1D4,S341,50750158.4,15934200.76,0.313973419,0.098915494,0.44088445,1.3381885279999999,Akt1
13281,TBC1D4,S588,1379757696.0,1207327029.0,0.8750282979999999,0.255394174,0.131050006,0.127611076,Chk1
13281,TBC1D4,S588,1379757696.0,1207327029.0,0.8750282979999999,0.255394174,0.131050006,0.127611076,SGK1
13281,TBC1D4,S588,1379757696.0,1207327029.0,0.8750282979999999,0.255394174,0.131050006,0.127611076,p90RSK
13281,TBC1D4,S588,1379757696.0,1207327029.0,0.8750282979999999,0.255394174,0.131050006,0.127611076,Akt1
13283,TBC1D4,S666,90875011.65,11927087.18,0.13124716,0.025153539,0.497619615,0.765993939,SGK1
13283,TBC1D4,S666,90875011.65,11927087.18,0.13124716,0.025153539,0.497619615,0.765993939,p90RSK
13283,TBC1D4,S666,90875011.65,11927087.18,0.13124716,0.025153539,0.497619615,0.765993939,Akt1
13341,TCF3,S359,31737169.46,0.0,0.0,0.04714809,0.695540887,0.0,MLK2
13341,TCF3,S359,31737169.46,0.0,0.0,0.04714809,0.695540887,0.0,ERK2
13342,TCF3,S379,5111041152.0,4455163625.0,0.87167438,0.11194611800000001,0.06281913900000001,0.116464637,MLK2
13360,TCOF1,S156,29002407526.0,26952489355.0,0.929319034,0.552395272,0.084677591,0.18849410800000002,CDK1
